Season,Tm,Champion,Finals,Lg,G,W,L,W/L%,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,STLperG,BLKperG,PTSperG
1983-84,SEA,0,0,NBA,82,42,40,0.512,19780,3460,7083,3433,6943,27,140,1918,2460,1064,2332,3396,2233,636,350,1360,1884,8865,0.488493576,0.192857143,0.779674797,7.756097561,4.268292683,108.1097561
1985-86,SEA,0,0,NBA,82,31,51,0.378,19930,3335,7059,3256,6759,79,300,1815,2331,1145,2256,3401,1977,745,295,1435,2168,8564,0.472446522,0.263333333,0.778635779,9.085365854,3.597560976,104.4390244
1987-88,SEA,0,0,NBA,82,44,38,0.537,19855,3544,7443,3323,6805,221,638,1826,2442,1313,2314,3627,2146,775,447,1376,2380,9135,0.476152089,0.346394984,0.747747748,9.451219512,5.451219512,111.402439
1989-90,SEA,0,0,NBA,82,41,41,0.5,19905,3466,7243,3235,6593,231,650,1606,2167,1323,2255,3578,1874,701,335,1336,2064,8769,0.478530995,0.355384615,0.741116751,8.548780488,4.085365854,106.9390244
1991-92,SEA,0,0,NBA,82,47,35,0.573,19855,3380,7128,3175,6481,205,647,1772,2263,1282,2257,3539,1877,775,448,1323,1952,8737,0.474186308,0.316846986,0.783031374,9.451219512,5.463414634,106.5487805
1993-94,SEA,0,0,NBA,82,63,19,0.768,19730,3338,6901,3096,6179,242,722,1769,2374,1148,2233,3381,2112,1053,365,1262,1914,8687,0.483698015,0.335180055,0.745155855,12.84146341,4.451219512,105.9390244
1995-96,SEA,0,1,NBA,82,64,18,0.78,19880,3074,6401,2493,4805,581,1596,1843,2424,954,2449,3403,1999,882,393,1441,1967,8572,0.480237463,0.364035088,0.760313531,10.75609756,4.792682927,104.5365854
1997-98,SEA,0,0,NBA,82,61,21,0.744,19755,3052,6458,2431,4889,621,1569,1521,2109,931,2225,3156,1986,804,376,1145,1812,8246,0.472592134,0.395793499,0.721194879,9.804878049,4.585365854,100.5609756
1999-00,SEA,0,0,NBA,82,45,37,0.549,19780,3108,6946,2562,5335,546,1611,1363,1960,1042,2483,3525,1878,657,345,1152,1776,8125,0.447451771,0.338919926,0.695408163,8.012195122,4.207317073,99.08536585
2001-02,SEA,0,0,NBA,82,45,37,0.549,19830,3131,6681,2642,5389,489,1292,1263,1672,968,2333,3301,1926,698,364,1124,1732,8014,0.468642419,0.378482972,0.755382775,8.512195122,4.43902439,97.73170732
2003-04,SEA,0,0,NBA,82,37,45,0.451,19805,2939,6590,2216,4654,723,1936,1363,1782,907,2318,3225,1782,661,387,1188,1784,7964,0.445978756,0.373450413,0.764870932,8.06097561,4.719512195,97.12195122
2005-06,SEA,0,0,NBA,82,35,47,0.427,19830,3077,6711,2472,5080,605,1631,1652,2104,1013,2233,3246,1696,622,306,1208,1933,8411,0.458500969,0.370938075,0.785171103,7.585365854,3.731707317,102.5731707
2007-08,SEA,0,0,NBA,82,20,62,0.244,19830,3125,7032,2812,6093,313,939,1436,1866,971,2688,3659,1748,531,400,1310,1680,7999,0.444397042,0.333333333,0.769560557,6.475609756,4.87804878,97.54878049
1980-81,SEA,0,0,NBA,82,34,48,0.415,19780,3343,7145,3311,7028,32,117,1813,2376,1167,2434,3601,1945,628,438,1524,1986,8531,0.467879636,0.273504274,0.763047138,7.658536585,5.341463415,104.0365854
1982-83,SEA,0,0,NBA,82,48,34,0.585,19805,3597,7277,3568,7139,29,138,1796,2459,1152,2569,3721,2278,677,437,1533,1969,9019,0.4942971,0.210144928,0.730378203,8.256097561,5.329268293,109.9878049
1984-85,SEA,0,0,NBA,82,31,51,0.378,19705,3277,6910,3232,6725,45,185,1777,2305,1019,2287,3306,2185,649,343,1493,1974,8376,0.474240232,0.243243243,0.770932755,7.914634146,4.182926829,102.1463415
1986-87,SEA,0,0,NBA,82,39,43,0.476,19855,3593,7451,3402,6880,191,571,1948,2571,1373,2395,3768,2184,705,450,1509,2224,9325,0.482217152,0.334500876,0.757681836,8.597560976,5.487804878,113.7195122
1988-89,SEA,0,0,NBA,82,47,35,0.573,19780,3564,7478,3271,6704,293,774,1775,2379,1397,2238,3635,2083,864,494,1403,2027,9196,0.476598021,0.378552972,0.746111812,10.53658537,6.024390244,112.1463415
1990-91,SEA,0,0,NBA,82,41,41,0.5,19880,3500,7117,3364,6690,136,427,1608,2143,1222,2173,3395,2042,861,380,1404,1973,8744,0.491780244,0.318501171,0.750349977,10.5,4.634146341,106.6341463
1992-93,SEA,0,0,NBA,82,55,27,0.671,19780,3473,7140,3255,6530,218,610,1720,2259,1222,2254,3476,1906,944,409,1267,1971,8884,0.486414566,0.357377049,0.761398849,11.51219512,4.987804878,108.3414634
1994-95,SEA,0,0,NBA,82,57,25,0.695,19830,3310,6741,2819,5436,491,1305,1944,2564,1068,2337,3405,2115,917,392,1295,2067,9055,0.49102507,0.376245211,0.758190328,11.18292683,4.780487805,110.4268293
1996-97,SEA,0,0,NBA,82,57,25,0.695,19780,2995,6415,2436,4832,559,1583,1725,2295,1010,2271,3281,1931,904,388,1231,1803,8274,0.466874513,0.353126974,0.751633987,11.02439024,4.731707317,100.902439
1998-99,SEA,0,0,NBA,50,25,25,0.5,12100,1756,3976,1447,3077,309,899,922,1354,676,1422,2098,1087,393,201,765,1047,4743,0.441649899,0.343715239,0.680945347,7.86,4.02,94.86
2000-01,SEA,0,0,NBA,82,44,38,0.537,19805,3029,6649,2563,5480,466,1169,1454,1986,999,2422,3421,1792,657,409,1252,1733,7978,0.455557227,0.398631309,0.732124874,8.012195122,4.987804878,97.29268293
2002-03,SEA,0,0,NBA,82,40,42,0.488,19855,2887,6599,2431,5308,456,1291,1325,1780,963,2385,3348,1775,679,295,1085,1712,7555,0.437490529,0.353214562,0.744382022,8.280487805,3.597560976,92.13414634
2004-05,SEA,0,0,NBA,82,52,30,0.634,19755,2882,6498,2216,4674,666,1824,1683,2131,1041,2311,3352,1487,553,338,1113,1944,8113,0.443521083,0.365131579,0.789770061,6.743902439,4.12195122,98.93902439
2006-07,SEA,0,0,NBA,82,31,51,0.378,19830,3047,6628,2522,5177,525,1451,1511,1911,928,2322,3250,1695,631,301,1268,1801,8130,0.459716355,0.361819435,0.790685505,7.695121951,3.670731707,99.14634146
1995-96,TOR,0,0,NBA,82,21,61,0.256,19830,3084,6598,2670,5430,414,1168,1412,1953,1071,2213,3284,1927,745,493,1544,1987,7994,0.467414368,0.354452055,0.722990271,9.085365854,6.012195122,97.48780488
1997-98,TOR,0,0,NBA,82,16,66,0.195,19930,2965,6813,2593,5727,372,1086,1479,2060,1187,2149,3336,1746,769,663,1371,1851,7781,0.435197417,0.342541436,0.717961165,9.37804878,8.085365854,94.8902439
1999-00,TOR,0,0,NBA,82,45,37,0.549,19755,2980,6882,2555,5711,425,1171,1583,2068,1098,2449,3547,1947,666,544,1137,1989,7968,0.433013659,0.36293766,0.765473888,8.12195122,6.634146341,97.17073171
2001-02,TOR,0,0,NBA,82,42,40,0.512,19755,2919,6727,2532,5618,387,1109,1269,1717,1114,2336,3450,1779,688,454,1174,1771,7494,0.433922997,0.34896303,0.73907979,8.390243902,5.536585366,91.3902439
2003-04,TOR,0,0,NBA,82,33,49,0.402,19980,2654,6348,2193,5054,461,1294,1237,1650,830,2419,3249,1574,604,402,1164,1748,7006,0.418084436,0.35625966,0.74969697,7.365853659,4.902439024,85.43902439
2005-06,TOR,0,0,NBA,82,27,55,0.329,19955,3013,6639,2405,5019,608,1620,1653,2089,864,2291,3155,1593,529,272,1071,1965,8287,0.453833409,0.375308642,0.791287697,6.451219512,3.317073171,101.0609756
2007-08,TOR,0,0,NBA,82,41,41,0.5,19830,3148,6726,2576,5267,572,1459,1347,1658,790,2496,3286,1953,570,336,959,1596,8215,0.468034493,0.392049349,0.812424608,6.951219512,4.097560976,100.1829268
2009-10,TOR,0,0,NBA,82,40,42,0.488,19780,3199,6631,2681,5234,518,1397,1618,2118,806,2507,3313,1804,469,384,1100,1819,8534,0.482431006,0.37079456,0.763928234,5.719512195,4.682926829,104.0731707
2011-12,TOR,0,0,NBA,66,23,43,0.348,15965,2268,5154,1903,4079,365,1075,1085,1410,697,2074,2771,1382,429,321,1001,1532,5986,0.440046566,0.339534884,0.769503546,6.5,4.863636364,90.6969697
2013-14,TOR,0,0,NBA,82,48,34,0.585,19955,2992,6718,2279,4801,713,1917,1608,2055,935,2552,3487,1737,577,343,1159,1882,8305,0.445370646,0.371935316,0.782481752,7.036585366,4.182926829,101.2804878
2015-16,TOR,0,0,NBA,82,56,26,0.683,19780,3006,6669,2298,4754,708,1915,1702,2190,836,2724,3560,1536,636,449,1073,1610,8422,0.45074224,0.369712794,0.77716895,7.756097561,5.475609756,102.7073171
2017-18,TOR,0,0,NBA,82,59,23,0.72,19830,3383,7169,2415,4464,968,2705,1422,1790,800,2807,3607,1995,626,500,1095,1783,9156,0.471892872,0.357855823,0.794413408,7.634146341,6.097560976,111.6585366
1996-97,TOR,0,0,NBA,82,30,52,0.366,19830,2897,6632,2308,5008,589,1624,1446,2008,1135,2254,3389,1714,722,517,1347,1883,7829,0.436821472,0.362684729,0.720119522,8.804878049,6.304878049,95.47560976
1998-99,TOR,0,0,NBA,50,23,27,0.46,12075,1660,3940,1434,3278,226,662,1011,1330,712,1447,2159,1036,439,321,799,1139,4557,0.421319797,0.341389728,0.760150376,8.78,6.42,91.14
2000-01,TOR,0,0,NBA,82,47,35,0.573,19955,3048,6972,2619,5808,429,1164,1482,1984,1118,2529,3647,2004,599,519,1080,1745,8007,0.437177281,0.368556701,0.746975806,7.304878049,6.329268293,97.64634146
2002-03,TOR,0,0,NBA,82,24,58,0.293,19805,2847,6664,2438,5471,409,1193,1350,1879,1023,2355,3378,1583,609,392,1181,1761,7453,0.427220888,0.342833194,0.71846727,7.426829268,4.780487805,90.8902439
2004-05,TOR,0,0,NBA,82,33,49,0.402,19805,2952,6656,2304,4975,648,1681,1626,2101,844,2444,3288,1670,621,317,1087,1876,8178,0.443509615,0.38548483,0.773917182,7.573170732,3.865853659,99.73170732
2006-07,TOR,0,0,NBA,82,47,35,0.573,19755,3032,6547,2501,5083,531,1464,1562,1982,755,2480,3235,1822,581,321,1104,1672,8157,0.463112876,0.362704918,0.788092836,7.085365854,3.914634146,99.47560976
2008-09,TOR,0,0,NBA,82,33,49,0.402,19805,3054,6673,2575,5384,479,1289,1534,1861,802,2513,3315,1835,523,390,1098,1593,8121,0.457665218,0.371605896,0.824288017,6.37804878,4.756097561,99.03658537
2010-11,TOR,0,0,NBA,82,22,60,0.268,19780,3144,6755,2799,5664,345,1091,1491,1976,963,2343,3306,1795,581,350,1206,1807,8124,0.465433013,0.316223648,0.754554656,7.085365854,4.268292683,99.07317073
2012-13,TOR,0,0,NBA,82,34,48,0.415,19980,2979,6685,2408,5020,571,1665,1442,1831,871,2426,3297,1765,595,392,1124,1836,7971,0.445624533,0.342942943,0.787547788,7.256097561,4.780487805,97.20731707
2014-15,TOR,0,0,NBA,82,49,33,0.598,19855,3108,6829,2382,4769,726,2060,1585,2014,881,2526,3407,1701,615,357,1057,1712,8527,0.45511788,0.352427184,0.786991063,7.5,4.353658537,103.9878049
2016-17,TOR,0,0,NBA,82,51,31,0.622,19780,3211,6918,2486,4922,725,1996,1615,2028,871,2676,3547,1517,677,400,1041,1708,8762,0.464151489,0.363226453,0.796351085,8.256097561,4.87804878,106.8536585
2018-19,TOR,1,1,NBA,82,58,24,0.707,19880,3460,7305,2445,4534,1015,2771,1449,1803,786,2920,3706,2085,680,437,1150,1724,9384,0.473648186,0.366293757,0.803660566,8.292682927,5.329268293,114.4390244
1979-80,UTA,0,0,NBA,82,24,58,0.293,19805,3382,6817,3323,6632,59,185,1571,1943,967,2359,3326,2005,656,362,1543,2006,8394,0.49611266,0.318918919,0.808543489,8,4.414634146,102.3658537
1981-82,UTA,0,0,NBA,82,25,57,0.305,19780,3679,7446,3657,7349,22,97,1714,2282,1147,2362,3509,1895,700,357,1435,2196,9094,0.494090787,0.226804124,0.75109553,8.536585366,4.353658537,110.902439
1983-84,UTA,0,0,NBA,82,45,37,0.549,19780,3606,7242,3505,6925,101,317,2115,2708,1096,2522,3618,2230,695,604,1510,1978,9428,0.497928749,0.318611987,0.781019202,8.475609756,7.365853659,114.9756098
1985-86,UTA,0,0,NBA,82,42,40,0.512,19780,3453,7083,3418,6914,35,169,1930,2694,1068,2479,3547,2199,717,666,1518,2038,8871,0.487505294,0.207100592,0.71640683,8.743902439,8.12195122,108.1829268
1987-88,UTA,0,0,NBA,82,47,35,0.573,19705,3484,7092,3355,6688,129,404,1802,2404,1066,2553,3619,2407,771,627,1481,1986,8899,0.491257755,0.319306931,0.749584027,9.402439024,7.646341463,108.5243902
1989-90,UTA,0,0,NBA,82,55,27,0.671,19830,3330,6593,3104,5963,226,630,1874,2484,953,2501,3454,2212,677,491,1410,2031,8760,0.505081147,0.358730159,0.754428341,8.256097561,5.987804878,106.8292683
1991-92,UTA,0,0,NBA,82,55,27,0.671,19880,3379,6866,3221,6408,158,458,1961,2490,1097,2543,3640,2188,715,448,1264,1746,8877,0.492135159,0.344978166,0.787550201,8.719512195,5.463414634,108.2560976
1993-94,UTA,0,0,NBA,82,53,29,0.646,19830,3207,6729,3028,6170,179,559,1761,2379,1059,2385,3444,2179,751,364,1191,1988,8354,0.476593848,0.320214669,0.740226986,9.158536585,4.43902439,101.8780488
1995-96,UTA,0,0,NBA,82,55,27,0.671,19780,3129,6417,2752,5404,377,1013,1769,2302,993,2373,3366,2139,667,418,1215,2046,8404,0.487611033,0.372161895,0.768462207,8.134146341,5.097560976,102.4878049
1997-98,UTA,0,1,NBA,82,62,20,0.756,19780,2993,6113,2744,5443,249,670,2044,2644,962,2405,3367,2070,648,412,1260,1961,8279,0.489612302,0.371641791,0.773071104,7.902439024,5.024390244,100.9634146
1999-00,UTA,0,0,NBA,82,55,27,0.671,19755,2962,6380,2633,5526,329,854,1661,2150,936,2426,3362,2041,629,446,1220,2013,7914,0.464263323,0.385245902,0.77255814,7.670731707,5.43902439,96.51219512
2001-02,UTA,0,0,NBA,82,44,38,0.537,19830,2869,6374,2589,5532,280,842,1853,2430,1109,2349,3458,1999,749,523,1353,1971,7871,0.450109821,0.332541568,0.76255144,9.134146341,6.37804878,95.98780488
2003-04,UTA,0,0,NBA,82,42,40,0.512,19780,2690,6172,2438,5386,252,786,1639,2196,1103,2272,3375,1671,583,494,1365,2096,7271,0.435839274,0.320610687,0.746357013,7.109756098,6.024390244,88.67073171
2005-06,UTA,0,0,NBA,82,41,41,0.5,19880,2744,6207,2433,5282,311,925,1774,2466,1071,2380,3451,1772,524,492,1290,2032,7573,0.442081521,0.336216216,0.719383617,6.390243902,6,92.35365854
2007-08,UTA,0,0,NBA,82,54,28,0.659,19705,3279,6592,2872,5497,407,1095,1745,2298,942,2410,3352,2165,717,355,1200,1970,8710,0.497421117,0.371689498,0.759355962,8.743902439,4.329268293,106.2195122
2009-10,UTA,0,0,NBA,82,53,29,0.646,19755,3227,6575,2788,5368,439,1207,1654,2233,872,2588,3460,2187,675,400,1246,1859,8547,0.490798479,0.363711682,0.740707568,8.231707317,4.87804878,104.2317073
2011-12,UTA,0,0,NBA,66,36,30,0.545,16165,2523,5531,2250,4686,273,845,1258,1668,861,2055,2916,1439,545,385,936,1441,6577,0.45615621,0.323076923,0.754196643,8.257575758,5.833333333,99.65151515
2013-14,UTA,0,0,NBA,82,25,57,0.305,19780,2951,6652,2408,5075,543,1577,1346,1803,904,2477,3381,1664,570,366,1200,1699,7791,0.443625977,0.344324667,0.746533555,6.951219512,4.463414634,95.01219512
2015-16,UTA,0,0,NBA,82,40,42,0.488,19955,2957,6593,2263,4637,694,1956,1402,1885,880,2665,3545,1555,631,425,1224,1655,8010,0.448505991,0.354805726,0.743766578,7.695121951,5.182926829,97.68292683
2017-18,UTA,0,0,NBA,82,48,34,0.585,19755,3139,6797,2252,4372,887,2425,1375,1766,740,2807,3547,1839,708,420,1205,1608,8540,0.461821392,0.365773196,0.778595696,8.634146341,5.12195122,104.1463415
1980-81,UTA,0,0,NBA,82,28,54,0.341,19730,3332,6825,3290,6662,42,163,1595,2080,962,2325,3287,1948,637,386,1423,2110,8301,0.488205128,0.257668712,0.766826923,7.768292683,4.707317073,101.2317073
1982-83,UTA,0,0,NBA,82,30,52,0.366,19755,3525,7342,3481,7159,44,183,1844,2440,1093,2550,3643,2176,758,595,1683,2017,8938,0.48011441,0.240437158,0.755737705,9.243902439,7.256097561,109
1984-85,UTA,0,0,NBA,82,41,41,0.5,19755,3478,7302,3375,6995,103,307,1878,2434,1081,2554,3635,2143,712,697,1575,1961,8937,0.476307861,0.335504886,0.771569433,8.682926829,8.5,108.9878049
1986-87,UTA,0,0,NBA,82,44,38,0.537,19755,3485,7514,3346,7066,139,448,1735,2389,1194,2456,3650,2240,835,628,1403,2040,8844,0.463800905,0.310267857,0.726245291,10.18292683,7.658536585,107.8536585
1988-89,UTA,0,0,NBA,82,51,31,0.622,19730,3182,6595,3068,6215,114,380,2110,2742,1050,2607,3657,2108,720,583,1532,1894,8588,0.482486732,0.3,0.769511306,8.780487805,7.109756098,104.7317073
1990-91,UTA,0,0,NBA,82,54,28,0.659,19780,3214,6537,3066,6079,148,458,1951,2472,867,2474,3341,2217,652,451,1305,1796,8527,0.491662842,0.323144105,0.789239482,7.951219512,5.5,103.9878049
1992-93,UTA,0,0,NBA,82,47,35,0.573,19755,3336,6828,3206,6414,130,414,1907,2491,1041,2463,3504,2177,746,344,1270,1965,8709,0.48857645,0.314009662,0.765556002,9.097560976,4.195121951,106.2073171
1994-95,UTA,0,0,NBA,82,60,22,0.732,19780,3243,6339,2942,5538,301,801,1939,2483,874,2412,3286,2256,758,392,1289,2045,8726,0.511594889,0.375780275,0.780910189,9.243902439,4.780487805,106.4146341
1996-97,UTA,0,1,NBA,82,64,18,0.78,19830,3131,6217,2797,5315,334,902,1858,2416,889,2410,3299,2199,748,418,1259,1981,8454,0.503619109,0.370288248,0.769039735,9.12195122,5.097560976,103.097561
1998-99,UTA,0,0,NBA,50,37,13,0.74,12175,1684,3620,1544,3232,140,388,1158,1510,555,1508,2063,1204,398,276,814,1133,4666,0.46519337,0.360824742,0.766887417,7.96,5.52,93.32
2000-01,UTA,0,0,NBA,82,53,29,0.646,19780,2960,6289,2635,5437,325,852,1714,2280,943,2383,3326,2110,661,463,1296,2107,7959,0.470663062,0.381455399,0.751754386,8.06097561,5.646341463,97.06097561
2002-03,UTA,0,0,NBA,82,47,35,0.573,19780,2894,6189,2670,5548,224,641,1750,2349,1021,2381,3402,2103,708,467,1374,1837,7762,0.467603813,0.349453978,0.744997871,8.634146341,5.695121951,94.65853659
2004-05,UTA,0,0,NBA,82,26,56,0.317,19780,2828,6301,2578,5539,250,762,1719,2272,1047,2243,3290,1826,541,374,1292,2189,7625,0.448817648,0.32808399,0.756602113,6.597560976,4.56097561,92.98780488
2006-07,UTA,0,0,NBA,82,51,31,0.622,19805,3069,6471,2715,5415,354,1056,1830,2462,1030,2456,3486,2024,577,339,1277,2067,8322,0.474269819,0.335227273,0.743298132,7.036585366,4.134146341,101.4878049
2008-09,UTA,0,0,NBA,82,48,34,0.585,19880,3143,6623,2751,5501,392,1122,1814,2352,940,2423,3363,2024,719,374,1210,1830,8492,0.474558357,0.349376114,0.771258503,8.768292683,4.56097561,103.5609756
2010-11,UTA,0,0,NBA,82,39,43,0.476,19880,3064,6590,2629,5334,435,1256,1590,2061,898,2338,3236,1921,629,484,1175,1865,8153,0.464946889,0.34633758,0.77147016,7.670731707,5.902439024,99.42682927
2012-13,UTA,0,0,NBA,82,43,39,0.524,19880,3046,6710,2539,5325,507,1385,1439,1883,989,2457,3446,1859,690,515,1210,1750,8038,0.453949329,0.366064982,0.764206054,8.414634146,6.280487805,98.02439024
2014-15,UTA,0,0,NBA,82,38,44,0.463,19705,2900,6492,2290,4711,610,1781,1391,1929,988,2617,3605,1632,623,489,1256,1583,7801,0.446703635,0.342504211,0.721099015,7.597560976,5.963414634,95.13414634
2016-17,UTA,0,0,NBA,82,51,31,0.622,19755,3033,6515,2242,4387,791,2128,1401,1875,771,2774,3545,1651,550,410,1118,1545,8258,0.465541059,0.371710526,0.7472,6.707317073,5,100.7073171
2018-19,UTA,0,0,NBA,82,50,32,0.61,19755,3314,7082,2321,4293,993,2789,1540,2092,820,2981,3801,2133,663,483,1240,1728,9161,0.467946908,0.356041592,0.736137667,8.085365854,5.890243902,111.7195122
1999-00,VAN,0,0,NBA,82,22,60,0.268,19855,2892,6441,2568,5543,324,898,1594,2060,1005,2324,3329,1700,608,346,1381,1881,7702,0.448998603,0.360801782,0.773786408,7.414634146,4.219512195,93.92682927
1995-96,VAN,0,0,NBA,82,15,67,0.183,19880,2772,6483,2400,5354,372,1129,1446,1998,957,2170,3127,1706,728,333,1347,1852,7362,0.427579824,0.329495128,0.723723724,8.87804878,4.06097561,89.7804878
1997-98,VAN,0,0,NBA,82,19,63,0.232,19830,3006,6567,2681,5669,325,898,1586,2145,1081,2313,3394,1960,614,349,1405,1809,7923,0.457743262,0.361915367,0.739393939,7.487804878,4.256097561,96.62195122
2000-01,VAN,0,0,NBA,82,23,59,0.28,19780,2870,6539,2545,5592,325,947,1457,1892,894,2431,3325,1899,586,359,1291,1733,7522,0.438905031,0.343189018,0.770084567,7.146341463,4.37804878,91.73170732
1996-97,VAN,0,0,NBA,82,14,68,0.171,19780,2819,6453,2374,5179,445,1274,1230,1734,1023,2155,3178,1862,657,464,1301,1755,7313,0.436851077,0.349293564,0.709342561,8.012195122,5.658536585,89.18292683
1998-99,VAN,0,0,NBA,50,8,42,0.16,12175,1643,3838,1495,3385,148,453,1009,1408,650,1359,2009,964,420,199,848,1123,4443,0.428087546,0.326710817,0.716619318,8.4,3.98,88.86
1979-80,WSB,0,0,NBA,82,39,43,0.476,19880,3574,7796,3501,7558,73,238,1552,2048,1334,2723,4057,2201,530,443,1380,1893,8773,0.458440226,0.306722689,0.7578125,6.463414634,5.402439024,106.9878049
1981-82,WSB,0,0,NBA,82,43,39,0.524,19830,3400,7168,3341,6932,59,236,1626,2105,1047,2583,3630,1983,643,397,1390,2072,8485,0.474330357,0.25,0.772446556,7.841463415,4.841463415,103.4756098
1983-84,WSB,0,0,NBA,82,35,47,0.427,19905,3344,6907,3273,6625,71,282,1664,2201,1027,2387,3414,2192,556,320,1448,1989,8423,0.484146518,0.25177305,0.756019991,6.780487805,3.902439024,102.7195122
1985-86,WSB,0,0,NBA,82,39,43,0.476,19855,3311,7148,3195,6740,116,408,1704,2286,1066,2432,3498,1748,626,716,1346,1796,8442,0.463206491,0.284313725,0.745406824,7.634146341,8.731707317,102.9512195
1987-88,WSB,0,0,NBA,82,38,44,0.463,19880,3355,7164,3326,7026,29,138,1914,2476,1229,2297,3526,1875,698,502,1384,1922,8653,0.468313791,0.210144928,0.773021002,8.512195122,6.12195122,105.5243902
1989-90,WSB,0,0,NBA,82,31,51,0.378,19830,3598,7581,3561,7384,37,197,1599,2093,1198,2450,3648,2214,561,424,1201,1929,8832,0.474607572,0.187817259,0.763975155,6.841463415,5.170731707,107.7073171
1991-92,WSB,0,0,NBA,82,25,57,0.305,19855,3364,7301,3218,6764,146,537,1521,1956,1069,2345,3414,2011,713,422,1254,1852,8395,0.4607588,0.271880819,0.777607362,8.695121951,5.146341463,102.3780488
1993-94,WSB,0,0,NBA,82,24,58,0.293,19705,3195,6826,2974,6082,221,744,1618,2162,1071,2189,3260,1823,701,321,1403,1715,8229,0.468063287,0.297043011,0.748381129,8.548780488,3.914634146,100.3536585
1995-96,WSB,0,0,NBA,82,39,43,0.476,19805,3202,6618,2709,5406,493,1212,1511,2076,930,2327,3257,1815,592,506,1327,1981,8408,0.483831973,0.406765677,0.727842004,7.219512195,6.170731707,102.5365854
1980-81,WSB,0,0,NBA,82,39,43,0.476,19780,3549,7517,3484,7276,65,241,1499,2072,1155,2533,3688,2151,641,392,1422,1895,8662,0.472129839,0.269709544,0.723455598,7.817073171,4.780487805,105.6341463
1982-83,WSB,0,0,NBA,82,42,40,0.512,19805,3306,7059,3236,6822,70,237,1452,2059,1099,2430,3529,2046,733,400,1588,1958,8134,0.468338292,0.29535865,0.705196697,8.93902439,4.87804878,99.19512195
1984-85,WSB,0,0,NBA,82,40,42,0.488,19855,3534,7383,3425,6985,109,398,1478,1989,1012,2395,3407,2088,709,393,1282,1869,8655,0.478667208,0.273869347,0.743086978,8.646341463,4.792682927,105.5487805
1986-87,WSB,0,0,NBA,82,42,40,0.512,19705,3356,7397,3313,7179,43,218,1935,2531,1305,2315,3620,1750,755,685,1301,1775,8690,0.453697445,0.197247706,0.764519953,9.207317073,8.353658537,105.9756098
1988-89,WSB,0,0,NBA,82,40,42,0.488,19855,3519,7591,3467,7348,52,243,1789,2318,1254,2354,3608,2048,694,325,1291,2054,8879,0.463575287,0.21399177,0.771786022,8.463414634,3.963414634,108.2804878
1990-91,WSB,0,0,NBA,82,30,52,0.366,19855,3390,7268,3335,6984,55,284,1478,2028,1173,2390,3563,2081,588,468,1359,1927,8313,0.466428178,0.193661972,0.728796844,7.170731707,5.707317073,101.3780488
1992-93,WSB,0,0,NBA,82,22,60,0.268,19805,3302,7065,3128,6487,174,578,1575,2107,1031,2317,3348,2110,673,359,1323,1795,8353,0.467374381,0.301038062,0.747508306,8.207317073,4.37804878,101.8658537
